('Total Revenue', '281,724,000', '211,915,000', '281,724,000', '245,122,000', '198,270,000')
         903794 function calls (879443 primitive calls) in 9.194 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 enum.py:957(_check_for_existing_members_)
        1    0.000    0.000    3.769    3.769 api.py:14(request)
        5    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
        2    0.000    0.000    0.000    0.000 client.py:1082(_send_output)
        2    0.000    0.000    0.000    0.000 adapters.py:280(cert_verify)
        6    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        1    0.000    0.000    0.000    0.000 sessions.py:390(__init__)
        1    0.000    0.000    0.000    0.000 charset.py:1(<module>)
        7    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        3    0.000    0.000    0.000    0.000 url.py:263(_remove_path_dot_segments)
        2    0.000    0.000    0.000    0.000 client.py:463(read)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        3    0.000    0.000    0.000    0.000 idna.py:155(encode)
        9    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1295(exec_module)
       25    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
        1    0.000    0.000    0.008    0.008 feedparser.py:1(<module>)
       47    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        4    0.000    0.000    0.000    0.000 message.py:150(__init__)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x73cb41c1eca0}
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
       16    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 ssltransport.py:22(SSLTransport)
        7    0.000    0.000    0.000    0.000 typing.py:1841(__init__)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:814(runtime_checkable)
       50    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        1    0.000    0.000    0.000    0.000 status_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
        1    0.000    0.000    0.002    0.002 pretty.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2470(_signature_from_callable)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
       25    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        6    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        1    0.000    0.000    0.000    0.000 wait.py:82(_have_working_poll)
       24    0.000    0.000    0.000    0.000 threading.py:314(_is_owned)
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        3    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        1    0.000    0.000    0.007    0.007 _policybase.py:1(<module>)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        1    0.000    0.000    0.001    0.001 message.py:1(<module>)
        6    0.000    0.000    0.000    0.000 parse.py:841(__getattr__)
        6    0.000    0.000    0.000    0.000 response.py:766(_error_catcher)
        1    0.000    0.000    0.144    0.144 ssl_.py:508(_ssl_wrap_socket_impl)
       26    0.000    0.000    0.000    0.000 util.py:19(to_str)
        1    0.000    0.000    0.000    0.000 response.py:326(BaseHTTPResponse)
        5    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        2    0.000    0.000    0.000    0.000 poolmanager.py:292(connection_from_host)
        1    0.000    0.000    0.000    0.000 _typing.py:45(_RegularExpressionProtocol)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
        2    0.000    0.000    0.000    0.000 parse.py:525(urlunparse)
        1    0.000    0.000    0.000    0.000 sessions.py:794(close)
        1    0.000    0.000    0.000    0.000 typing.py:746(Literal)
        1    0.000    0.000    0.054    0.054 css.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:84(__init__)
       28    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        1    0.000    0.000    0.000    0.000 _meta.py:8(PackageMetadata)
        6    0.000    0.000    0.000    0.000 connection.py:163(host)
        1    0.000    0.000    0.000    0.000 response.py:281(get)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
       15    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:1044(_new_conn)
        2    0.000    0.000    0.000    0.000 response.py:710(_init_length)
        1    0.000    0.000    0.000    0.000 auth.py:1(<module>)
        2    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        1    0.000    0.000    0.000    0.000 client.py:865(__init__)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:347(__init__)
        4    0.000    0.000    0.000    0.000 response.py:666(release_conn)
        1    0.000    0.000    0.000    0.000 css.py:45(CSS)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        2    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        2    0.000    0.000    0.000    0.000 adapters.py:178(__init__)
        9    0.000    0.000    0.000    0.000 _htmlparser.py:266(handle_entityref)
        2    0.000    0.000    0.000    0.000 models.py:799(iter_content)
        2    0.000    0.000    0.000    0.000 adapters.py:76(_urllib3_request_context)
        1    0.000    0.000    0.000    0.000 response.py:101(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
        6    0.000    0.000    0.000    0.000 message.py:620(get_content_maintype)
        7    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
        3    0.000    0.000    0.000    0.000 __init__.py:1517(debug)
        3    0.000    0.000    0.000    0.000 copy.py:247(_reconstruct)
        4    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        2    0.000    0.000    0.000    0.000 adapters.py:513(close)
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 parser.py:275(parse_html_declaration)
       20    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.013    0.013 css_parser.py:326(__init__)
        1    0.000    0.000    0.220    0.220 __init__.py:653(_feed)
        1    0.000    0.000    0.000    0.000 response.py:569(HTTPResponse)
        2    0.000    0.000    0.000    0.000 functools.py:818(dispatch)
        2    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
        2    0.000    0.000    0.000    0.000 response.py:475(_init_decoder)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 request.py:313(Request)
        1    0.000    0.000    0.000    0.000 idna.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connectionpool.py:256(_get_conn)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       28    0.000    0.000    0.000    0.000 typing_extensions.py:522(_is_dunder)
        1    0.000    0.000    0.000    0.000 models.py:483(prepare_headers)
        1    0.000    0.000    0.000    0.000 __init__.py:204(__init__)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:686(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1266(ZipFile)
        2    0.000    0.000    0.000    0.000 adapters.py:523(request_url)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
        1    0.000    0.000    0.000    0.000 utils.py:854(resolve_proxies)
        3    0.000    0.000    0.000    0.000 structures.py:76(copy)
        1    0.000    0.000    0.000    0.000 tempfile.py:271(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:204(HTTPHeaderDict)
       26    0.000    0.000    0.000    0.000 connection.py:406(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        3    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 timeout.py:25(Timeout)
       43    0.000    0.000    0.000    0.000 _collections.py:289(__iter__)
       10    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 retry.py:387(is_retry)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 socks.py:1(<module>)
       42    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _adapters.py:19(Message)
        2    0.000    0.000    0.000    0.000 connectionpool.py:294(_put_conn)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        2    0.000    0.000    0.000    0.000 url.py:349(_encode_target)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        4    0.000    0.000    0.000    0.000 timeout.py:188(clone)
        5    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x73cb41dbbba0}
        6    0.000    0.000    0.000    0.000 element.py:530(get_text)
        2    0.000    0.000    0.000    0.000 ssl.py:1173(send)
        7    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1297(_cookie_attrs)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       15    0.000    0.000    0.000    0.000 {built-in method time.time}
       12    0.000    0.000    0.000    0.000 queue.py:254(_get)
        1    0.000    0.000    0.001    0.001 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        3    0.000    0.000    0.000    0.000 url.py:100(__new__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:691(DetectsXMLParsedAsHTML)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        2    0.000    0.000    0.000    0.000 client.py:1320(endheaders)
        3    0.000    0.000    0.000    0.000 request.py:2542(proxy_bypass_environment)
        1    0.000    0.000    0.000    0.000 element.py:1461(NavigableString)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 ssltransport.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:506(detach)
        4    0.000    0.000    0.000    0.000 typing.py:1439(__init__)
        3    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        8    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        9    0.000    0.000    0.000    0.000 cp1252.py:14(decode)
       10    0.000    0.000    0.000    0.000 utils.py:1035(_validate_header_part)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        5    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
       15    0.000    0.000    0.000    0.000 client.py:1064(_output)
        1    0.000    0.000    0.000    0.000 __init__.py:152(EntryPoint)
        1    0.000    0.000    0.000    0.000 ssl.py:783(SSLObject)
       58    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
       25    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 cookies.py:176(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 __init__.py:100(CompleteDirs)
        2    0.000    0.000    0.000    0.000 cookies.py:140(get_cookie_header)
       21    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        1    0.000    0.000    0.001    0.001 core.py:21(where)
        2    0.000    0.000    0.000    0.000 utils.py:650(requote_uri)
       15    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
       15    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        5    0.000    0.000    0.000    0.000 element.py:90(__getattr__)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        4    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
        1    0.000    0.000    0.000    0.000 csv.py:83(DictReader)
        2    0.000    0.000    0.000    0.000 response.py:832(_fp_read)
        2    0.000    0.000    0.000    0.000 client.py:947(_wrap_ipv6)
        1    0.000    0.000    0.000    0.000 client.py:817(HTTPConnection)
        2    0.000    0.000    0.000    0.000 socket.py:500(close)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        1    0.000    0.000    0.000    0.000 __init__.py:595(__init__)
        2    0.000    0.000    0.000    0.000 socket.py:496(_real_close)
       12    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 __init__.py:1182(_ZipWriteFile)
       27    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
        3    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       12    0.000    0.000    0.000    0.000 cookies.py:43(get_host)
        5    0.000    0.000    0.000    0.000 element.py:3195(__init__)
        1    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
       12    0.000    0.000    0.000    0.000 cookies.py:94(origin_req_host)
        2    0.000    0.000    0.000    0.000 models.py:334(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:39(_Sentinel)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 response.py:126(flush)
       12    0.000    0.000    0.000    0.000 cookies.py:46(get_origin_req_host)
        1    0.000    0.000    0.000    0.000 __init__.py:189(Path)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:294(handle_decl)
        9    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        2    0.000    0.000    0.000    0.000 response.py:270(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:166(simplefilter)
       26    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 css_match.py:535(CSSMatch)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        1    0.000    0.000    0.000    0.000 connectionpool.py:120(HTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 retry.py:41(Retry)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        2    0.000    0.000    0.000    0.000 client.py:442(flush)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wait.py:95(wait_for_socket)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        9    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        1    0.000    0.000    0.000    0.000 cookiejar.py:874(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 models.py:640(Response)
        2    0.000    0.000    0.000    0.000 models.py:85(path_url)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        2    0.000    0.000    0.000    0.000 poolmanager.py:283(clear)
       70    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
       13    0.000    0.000    0.000    0.000 cookiejar.py:636(eff_request_host)
        1    0.000    0.000    0.000    0.000 parser.py:87(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        1    0.000    0.000    0.000    0.000 request.py:1695(URLopener)
        1    0.000    0.000    0.000    0.000 connectionpool.py:980(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:97(reset)
        1    0.000    0.000    0.000    0.000 _deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:382(copy)
       43    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        2    0.000    0.000    0.000    0.000 _collections.py:93(__getitem__)
        7    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
       11    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 ssl_.py:484(is_ipaddress)
        1    0.000    0.000    0.000    0.000 connection.py:114(_has_ipv6)
        1    0.000    0.000    0.000    0.000 adapters.py:143(HTTPAdapter)
        7    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1161(return_ok_domain)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        3    0.000    0.000    0.000    0.000 utils.py:764(get_proxy)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        1    0.000    0.000    0.000    0.000 calendar.py:325(TextCalendar)
        2    0.000    0.000    0.000    0.000 utils.py:504(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 sessions.py:302(rebuild_proxies)
       27    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:760(__hash__)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        2    0.000    0.000    0.000    0.000 timeout.py:245(read_timeout)
        2    0.000    0.000    0.000    0.000 client.py:425(_close_conn)
        1    0.000    0.000    0.001    0.001 pathlib.py:812(PureWindowsPath)
        4    0.000    0.000    0.000    0.000 response.py:429(retries)
        1    0.000    0.000    0.000    0.000 functools.py:774(_find_impl)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wait.py:57(poll_wait_for_socket)
        1    0.000    0.000    0.000    0.000 url.py:80(Url)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1734(clear_expired_cookies)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1290(_cookies_for_request)
        3    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
        9    0.000    0.000    0.000    0.000 url.py:330(_idna_encode)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        1    0.000    0.000    0.000    0.000 typing.py:2112(runtime_checkable)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        1    0.000    0.000    0.000    0.000 calendar.py:442(HTMLCalendar)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _common.py:107(from_package)
       16    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
        2    0.000    0.000    0.000    0.000 utils.py:626(unquote_unreserved)
        3    0.000    0.000    0.000    0.000 typing.py:1609(__hash__)
        2    0.000    0.000    0.000    0.000 models.py:610(prepare_cookies)
       16    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
       12    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
        1    0.000    0.000    0.000    0.000 sessions.py:356(Session)
        1    0.000    0.000    0.000    0.000 models.py:313(PreparedRequest)
        1    0.000    0.000    0.000    0.000 _internal_utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string.py:69(__init_subclass__)
        2    0.000    0.000    0.000    0.000 parse.py:536(urlunsplit)
        2    0.000    0.000    0.000    0.000 sessions.py:781(get_adapter)
        1    0.000    0.000    0.000    0.000 fields.py:153(RequestField)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
       16    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3636(TypeAliasType)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 connection.py:615(__init__)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
        1    0.000    0.000    0.000    0.000 inspect.py:3050(from_callable)
       14    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        1    0.000    0.000    0.000    0.000 cookies.py:428(copy)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
        1    0.000    0.000    0.000    0.000 poolmanager.py:245(_new_pool)
       21    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:132(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:516(family)
        1    0.000    0.000    0.000    0.000 sessions.py:750(merge_environment_settings)
        6    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        2    0.000    0.000    0.000    0.000 client.py:396(_check_close)
        1    0.000    0.000    0.000    0.000 sessions.py:454(__exit__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 cookiejar.py:743(Cookie)
        1    0.000    0.000    0.000    0.000 sessions.py:333(rebuild_method)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:527(__init__)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        2    0.000    0.000    0.000    0.000 utils.py:816(get_environ_proxies)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
       34    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        1    0.000    0.000    0.000    0.000 calendar.py:189(Calendar)
        1    0.000    0.000    0.000    0.000 connection.py:362(proxy_is_tunneling)
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 structures.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:904(wrapper)
        4    0.000    0.000    0.000    0.000 connectionpool.py:346(_get_timeout)
        3    0.000    0.000    0.000    0.000 cookies.py:542(merge_cookies)
        1    0.000    0.000    0.000    0.000 utils.py:1008(get_auth_from_url)
        1    0.000    0.000    0.000    0.000 __init__.py:439(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
       12    0.000    0.000    0.000    0.000 queue.py:251(_put)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
        6    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
       14    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:58(check_compatibility)
        2    0.000    0.000    0.000    0.000 retry.py:379(_is_method_retryable)
        1    0.000    0.000    0.000    0.000 css_match.py:1562(SoupSieve)
        1    0.000    0.000    0.000    0.000 inspect.py:747(unwrap)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
       18    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 response.py:524(_flush_decoder)
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        2    0.000    0.000    0.000    0.000 adapters.py:373(build_connection_pool_key_attributes)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.001    0.001 _adapters.py:149(_native)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:940(pop)
        1    0.000    0.000    0.000    0.000 css_match.py:432(Inputs)
        3    0.000    0.000    0.000    0.000 typing.py:376(_tp_cache)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
       43    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
        1    0.000    0.000    0.000    0.000 formatter.py:193(HTMLFormatter)
        2    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:73(import_module)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 response.py:235(_get_decoder)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
       12    0.000    0.000    0.000    0.000 retry.py:242(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:1702(addHandler)
       13    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 poolmanager.py:508(ProxyManager)
       13    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 inspect.py:2998(__init__)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:1(<module>)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 connection.py:15(is_connection_dropped)
        1    0.000    0.000    0.000    0.000 _text.py:1(<module>)
